order_id,order_date,total_cost,employee_id
665,2025-02-20 15:49:56,7.25,12
666,2025-02-20 15:01:57,15.5,9
667,2025-02-20 15:25:45,10.0,8
668,2025-02-20 15:43:17,6.25,4
669,2025-02-20 15:54:06,7.0,3
670,2025-02-20 15:45:40,13.75,4
671,2025-02-20 15:49:16,8.0,5
672,2025-02-20 15:12:33,7.75,7
673,2025-02-20 15:12:12,9.25,3
674,2025-02-20 15:29:13,6.25,4
675,2025-02-20 15:55:16,7.25,3
676,2025-02-20 15:45:58,8.5,8
677,2025-02-20 15:13:54,7.0,12
678,2025-02-20 15:51:55,8.0,2
679,2025-02-20 16:08:26,16.0,5
680,2025-02-20 16:49:23,12.5,10
681,2025-02-20 16:30:10,15.0,1
682,2025-02-20 16:47:44,8.5,8
683,2025-02-20 16:03:50,7.5,2
684,2025-02-20 16:04:13,9.5,7
685,2025-02-20 16:46:02,6.75,9
686,2025-02-20 16:15:58,14.25,11
687,2025-02-20 16:41:25,13.75,8
688,2025-02-20 16:01:12,14.75,3
689,2025-02-20 16:49:36,6.5,11
690,2025-02-20 16:34:09,8.5,4
691,2025-02-20 16:02:16,7.25,8
692,2025-02-20 16:55:51,8.5,9
693,2025-02-20 16:28:56,18.0,5
694,2025-02-20 16:24:52,7.0,1
695,2025-02-20 16:14:46,9.0,4
696,2025-02-20 17:28:33,6.25,11
697,2025-02-20 17:52:13,15.25,6
698,2025-02-20 17:16:50,6.25,2
699,2025-02-20 17:42:12,12.75,10
700,2025-02-20 17:16:50,6.75,3
701,2025-02-20 17:52:29,7.0,4
702,2025-02-20 17:12:00,6.25,11
703,2025-02-20 17:50:26,22.0,3
704,2025-02-20 17:17:40,6.75,3
705,2025-02-20 17:31:21,9.0,6
706,2025-02-20 17:35:14,7.25,6
707,2025-02-20 17:23:48,7.75,1
708,2025-02-20 17:30:18,14.25,1
709,2025-02-20 17:22:06,6.75,2
710,2025-02-20 17:21:42,14.0,6
711,2025-02-20 17:43:16,6.5,10
712,2025-02-20 17:37:31,8.5,2
713,2025-02-20 17:12:19,7.0,7
714,2025-02-20 17:05:26,7.5,6
715,2025-02-20 17:48:10,8.5,4
716,2025-02-20 17:27:59,7.75,4
717,2025-02-20 17:42:32,6.5,1
718,2025-02-20 17:27:09,9.25,7
719,2025-02-20 17:34:51,7.5,8
720,2025-02-20 18:45:53,7.0,1
721,2025-02-20 18:29:23,15.5,9
722,2025-02-20 18:05:46,6.5,12
723,2025-02-20 18:00:00,12.75,6
724,2025-02-20 18:15:07,7.5,3
725,2025-02-20 18:31:17,7.5,2
726,2025-02-20 18:04:41,6.25,8
727,2025-02-20 18:35:34,7.75,3
728,2025-02-20 18:04:14,7.75,5
729,2025-02-20 18:23:43,22.25,10
730,2025-02-20 18:00:53,6.5,1
731,2025-02-20 18:57:12,7.0,12
732,2025-02-20 18:54:39,8.75,8
733,2025-02-20 18:20:57,7.25,9
734,2025-02-20 18:48:14,6.5,7
735,2025-02-20 18:17:12,7.5,1
736,2025-02-20 18:35:48,7.5,8
737,2025-02-20 18:53:21,14.25,8
738,2025-02-20 18:37:53,7.25,12
739,2025-02-20 18:58:46,8.0,5
740,2025-02-20 18:53:41,6.5,12
741,2025-02-20 18:01:49,24.0,6
742,2025-02-20 18:10:32,17.5,3
743,2025-02-20 18:54:33,6.75,8
744,2025-02-20 19:59:07,6.75,8
745,2025-02-20 19:50:28,7.75,3
746,2025-02-20 19:02:44,7.5,10
747,2025-02-20 19:02:44,8.0,9
748,2025-02-20 19:19:23,22.25,6
749,2025-02-20 19:11:30,6.5,11
750,2025-02-20 19:11:46,13.0,8
751,2025-02-20 19:32:55,7.5,5
752,2025-02-20 19:38:31,6.25,9
753,2025-02-20 19:23:19,8.25,7
754,2025-02-20 19:50:17,8.5,10
755,2025-02-20 19:19:34,7.75,8
756,2025-02-20 19:17:02,6.75,10
757,2025-02-20 19:20:44,6.5,6
758,2025-02-20 19:15:24,5.75,7
759,2025-02-20 19:34:09,7.75,8
760,2025-02-20 19:04:47,7.75,11
761,2025-02-20 19:47:50,6.5,9
762,2025-02-20 19:52:02,14.75,4
763,2025-02-20 19:00:06,7.5,6
764,2025-02-20 19:54:19,7.0,3
765,2025-02-20 19:22:53,7.75,3
766,2025-02-20 19:19:03,7.25,9
767,2025-02-20 19:11:35,8.5,11
768,2025-02-20 20:34:58,15.0,8
769,2025-02-20 20:34:45,6.75,4
770,2025-02-20 20:02:00,13.5,11
771,2025-02-20 20:01:17,7.0,11
772,2025-02-20 20:27:18,21.75,11
773,2025-02-20 20:13:04,9.75,11
774,2025-02-20 20:12:44,8.25,6
775,2025-02-20 20:40:29,7.75,12
776,2025-02-20 20:52:30,8.0,11
777,2025-02-20 20:27:26,8.25,7
778,2025-02-20 20:42:41,24.25,6
779,2025-02-20 20:09:13,6.25,7
780,2025-02-20 20:07:29,7.25,2
781,2025-02-20 20:13:14,7.75,1
782,2025-02-20 20:15:03,7.25,4
783,2025-02-20 20:55:38,9.25,3
784,2025-02-20 20:15:37,14.5,11
785,2025-02-20 20:27:50,7.0,6
786,2025-02-20 20:29:21,6.5,2
787,2025-02-20 20:57:39,8.0,5
788,2025-02-20 20:40:22,14.75,3
789,2025-02-20 20:40:20,8.25,1
790,2025-02-20 20:05:34,6.75,3
791,2025-02-20 20:21:29,8.0,3
792,2025-02-20 21:39:21,13.25,12
793,2025-02-20 21:49:47,6.75,5
794,2025-02-20 21:30:23,8.75,7
795,2025-02-20 21:42:10,13.75,9
796,2025-02-21 08:00:22,21.75,10
797,2025-02-21 08:59:59,8.0,7
798,2025-02-21 08:38:33,6.5,5
799,2025-02-21 08:03:49,21.75,11
800,2025-02-21 08:27:48,6.5,8
801,2025-02-21 08:18:05,6.5,6
802,2025-02-21 08:33:23,13.0,8
803,2025-02-21 08:00:33,8.0,1
804,2025-02-21 08:29:19,15.0,8
805,2025-02-21 09:19:43,6.75,5
806,2025-02-21 09:46:31,14.25,8
807,2025-02-21 09:57:06,7.0,1
808,2025-02-21 09:37:15,8.0,7
809,2025-02-21 09:37:01,6.5,12
810,2025-02-21 09:02:10,16.5,12
811,2025-02-21 09:46:28,16.25,4
812,2025-02-21 09:38:37,22.5,7
813,2025-02-21 09:18:48,8.25,1
814,2025-02-21 10:36:46,8.0,3
815,2025-02-21 10:22:56,7.5,11
816,2025-02-21 10:13:43,15.0,11
817,2025-02-21 10:36:31,6.5,3
818,2025-02-21 10:05:17,7.75,9
819,2025-02-21 10:35:29,6.25,2
820,2025-02-21 10:03:39,14.5,2
821,2025-02-21 10:00:28,7.0,12
822,2025-02-21 10:49:14,6.75,1
823,2025-02-21 11:40:57,6.5,3
824,2025-02-21 11:22:03,24.25,7
825,2025-02-21 11:25:37,7.75,12
826,2025-02-21 11:52:07,8.0,11
827,2025-02-21 11:06:24,6.75,4
828,2025-02-21 11:45:08,8.0,11
829,2025-02-21 11:46:24,6.5,8
830,2025-02-21 11:38:32,13.25,1
831,2025-02-21 11:56:15,14.75,3
832,2025-02-21 11:16:44,9.75,4
833,2025-02-21 11:14:24,7.0,2
834,2025-02-21 11:39:41,18.0,9
835,2025-02-21 11:02:56,6.5,12
836,2025-02-21 11:42:20,8.5,3
837,2025-02-21 11:03:42,13.0,1
838,2025-02-21 11:45:54,9.25,1
839,2025-02-21 11:04:47,14.25,4
840,2025-02-21 11:55:08,15.75,11
841,2025-02-21 11:35:21,8.25,8
842,2025-02-21 11:30:22,15.25,2
843,2025-02-21 11:31:40,6.75,1
844,2025-02-21 11:41:09,6.75,1
845,2025-02-21 11:28:43,6.25,9
846,2025-02-21 11:46:28,7.5,12
847,2025-02-21 11:56:57,13.75,2
848,2025-02-21 11:06:40,13.0,6
849,2025-02-21 11:26:51,13.75,8
850,2025-02-21 12:47:42,7.75,10
851,2025-02-21 12:29:51,7.0,4
852,2025-02-21 12:04:30,8.25,6
853,2025-02-21 12:22:58,15.5,2
854,2025-02-21 12:12:49,12.5,4
855,2025-02-21 12:37:03,9.25,10
856,2025-02-21 12:27:24,7.25,12
857,2025-02-21 12:58:43,7.25,4
858,2025-02-21 12:10:09,6.5,12
859,2025-02-21 12:17:57,6.5,8
860,2025-02-21 12:48:58,14.0,10
861,2025-02-21 12:13:10,7.0,6
862,2025-02-21 12:15:15,8.0,5
863,2025-02-21 12:45:46,6.75,3
864,2025-02-21 12:07:40,7.25,1
865,2025-02-21 12:32:27,7.75,6
866,2025-02-21 12:06:15,16.5,2
867,2025-02-21 12:19:37,8.5,5
868,2025-02-21 12:36:31,9.25,11
869,2025-02-21 12:51:51,14.75,6
870,2025-02-21 12:08:13,6.75,5
871,2025-02-21 12:43:36,16.0,9
872,2025-02-21 12:48:55,7.0,3
873,2025-02-21 12:21:34,15.0,8
874,2025-02-21 12:15:30,7.25,5
875,2025-02-21 12:24:12,6.25,6
876,2025-02-21 12:10:45,6.5,6
877,2025-02-21 13:29:41,7.0,9
878,2025-02-21 13:38:24,6.25,4
879,2025-02-21 13:57:05,16.0,8
880,2025-02-21 13:18:06,16.5,12
881,2025-02-21 13:49:37,7.25,6
882,2025-02-21 13:51:27,7.0,7
883,2025-02-21 13:17:31,15.5,5
884,2025-02-21 13:45:26,6.5,2
885,2025-02-21 13:40:04,8.5,10
886,2025-02-21 13:55:03,6.25,6
887,2025-02-21 13:57:44,7.0,3
888,2025-02-21 13:39:57,5.75,1
889,2025-02-21 13:45:19,14.5,6
890,2025-02-21 13:12:46,8.25,10
891,2025-02-21 13:49:23,14.0,12
892,2025-02-21 13:15:02,7.75,2
893,2025-02-21 13:31:06,14.25,5
894,2025-02-21 13:02:59,13.5,4
895,2025-02-21 13:46:30,14.25,11
896,2025-02-21 13:05:29,7.0,5
897,2025-02-21 13:45:13,6.75,4
898,2025-02-21 13:52:42,14.75,8
899,2025-02-21 13:09:57,8.5,10
900,2025-02-21 13:37:54,6.5,8
901,2025-02-21 13:17:49,6.5,11
902,2025-02-21 13:35:38,6.5,6
903,2025-02-21 13:04:58,15.5,11
904,2025-02-21 14:05:20,7.25,7
905,2025-02-21 14:18:41,9.5,9
906,2025-02-21 14:04:02,9.25,1
907,2025-02-21 14:41:30,6.75,4
908,2025-02-21 14:31:31,6.5,5
909,2025-02-21 14:39:53,6.5,7
910,2025-02-21 14:49:21,7.5,2
911,2025-02-21 14:47:05,6.75,2
912,2025-02-21 14:40:49,8.25,2
913,2025-02-21 14:34:05,21.0,12
914,2025-02-21 14:03:34,14.5,6
915,2025-02-21 14:30:38,7.75,9
916,2025-02-21 14:27:17,6.75,1
917,2025-02-21 14:17:19,6.25,2
918,2025-02-21 14:38:20,14.5,11
919,2025-02-21 14:26:10,6.25,6
920,2025-02-21 15:53:01,7.25,5
921,2025-02-21 15:34:22,7.75,8
922,2025-02-21 15:56:34,6.25,3
923,2025-02-21 15:33:57,7.25,5
924,2025-02-21 15:26:38,6.25,5
925,2025-02-21 15:54:49,14.75,7
926,2025-02-21 15:03:00,6.25,9
927,2025-02-21 15:46:40,6.5,5
928,2025-02-21 15:03:05,9.0,3
929,2025-02-21 15:48:44,8.5,1
930,2025-02-21 15:13:30,9.5,4
931,2025-02-21 15:57:54,7.0,8
932,2025-02-21 15:01:57,9.0,1
933,2025-02-21 15:45:14,11.0,1
934,2025-02-21 15:47:39,7.5,5
935,2025-02-21 15:43:45,8.25,2
936,2025-02-21 16:31:20,6.5,9
937,2025-02-21 16:55:55,6.25,9
938,2025-02-21 16:26:21,7.75,1
939,2025-02-21 16:04:53,7.75,3
940,2025-02-21 16:35:02,7.5,11
941,2025-02-21 16:31:26,6.5,11
942,2025-02-21 16:08:05,6.5,5
943,2025-02-21 16:47:25,8.5,11
944,2025-02-21 16:25:27,10.0,9
945,2025-02-21 16:23:39,18.0,4
946,2025-02-21 16:18:05,7.75,3
947,2025-02-21 16:49:24,6.75,1
948,2025-02-21 16:26:02,8.5,10
949,2025-02-21 16:42:22,7.75,10
950,2025-02-21 16:25:45,6.25,3
951,2025-02-21 16:48:00,8.0,12
952,2025-02-21 17:04:03,13.5,6
953,2025-02-21 17:32:37,7.0,11
954,2025-02-21 17:51:51,14.5,11
955,2025-02-21 17:45:55,6.5,1
956,2025-02-21 17:25:32,7.0,6
957,2025-02-21 17:52:24,21.75,2
958,2025-02-21 17:18:48,14.75,2
959,2025-02-21 17:04:55,8.25,1
960,2025-02-21 17:13:46,6.5,11
961,2025-02-21 17:28:18,6.5,4
962,2025-02-21 17:34:29,7.5,12
963,2025-02-21 17:26:55,13.75,1
964,2025-02-21 17:04:19,7.5,8
965,2025-02-21 17:57:18,8.75,10
966,2025-02-21 17:09:27,7.75,11
967,2025-02-21 17:15:07,6.25,2
968,2025-02-21 17:11:43,7.75,6
969,2025-02-21 17:52:34,6.5,3
970,2025-02-21 17:15:08,7.25,5
971,2025-02-21 17:24:36,13.75,1
972,2025-02-21 17:24:21,6.5,1
973,2025-02-21 17:52:36,7.25,2
974,2025-02-21 18:12:15,6.5,7
975,2025-02-21 18:54:00,7.75,2
976,2025-02-21 18:02:01,6.25,5
977,2025-02-21 18:18:46,7.75,1
978,2025-02-21 18:28:14,7.25,4
979,2025-02-21 18:09:17,7.0,11
980,2025-02-21 18:32:11,6.75,1
981,2025-02-21 18:51:30,8.5,5
982,2025-02-21 18:01:58,6.75,2
983,2025-02-21 18:16:51,7.75,8
984,2025-02-21 18:25:05,7.0,2
985,2025-02-21 18:41:25,7.5,2
986,2025-02-21 18:26:07,15.25,2
987,2025-02-21 18:35:20,7.25,5
988,2025-02-21 18:51:23,14.5,9
989,2025-02-21 18:18:16,17.0,2
990,2025-02-21 18:22:40,6.25,11
991,2025-02-21 18:05:20,8.5,7
992,2025-02-21 18:41:35,14.25,1
993,2025-02-21 18:38:53,13.25,12
994,2025-02-21 18:57:08,7.5,8
995,2025-02-21 18:25:08,7.0,4
996,2025-02-21 19:23:20,23.0,1
997,2025-02-21 19:25:05,15.0,3
998,2025-02-21 19:46:05,21.25,9
999,2025-02-21 19:58:52,15.25,11
1000,2025-02-21 19:07:48,6.5,5
1001,2025-02-21 19:38:43,7.25,7
1002,2025-02-21 19:15:11,7.0,3
1003,2025-02-21 19:02:43,7.75,2
1004,2025-02-21 19:23:53,7.5,7
1005,2025-02-21 19:44:47,23.75,12
1006,2025-02-21 19:43:01,17.25,8
1007,2025-02-21 19:39:01,23.25,1
1008,2025-02-21 19:43:29,8.5,9
1009,2025-02-21 19:40:47,14.5,1
1010,2025-02-21 19:42:03,6.25,4
1011,2025-02-21 19:12:12,15.75,4
1012,2025-02-21 19:35:41,9.0,9
1013,2025-02-21 19:18:09,6.25,10
1014,2025-02-21 19:58:18,8.75,7
1015,2025-02-21 19:12:49,13.25,9
1016,2025-02-21 19:46:51,8.75,10
1017,2025-02-21 19:47:42,14.5,12
1018,2025-02-21 20:51:44,7.5,10
1019,2025-02-21 20:38:27,14.5,6
1020,2025-02-21 20:26:38,7.0,11
1021,2025-02-21 20:43:48,7.5,3
1022,2025-02-21 20:02:09,21.0,1
1023,2025-02-21 20:21:25,7.75,6
1024,2025-02-21 20:03:40,8.5,3
1025,2025-02-21 20:20:33,7.25,8
1026,2025-02-21 20:36:27,16.75,9
1027,2025-02-21 20:13:38,15.25,3
1028,2025-02-21 20:56:06,16.75,3
1029,2025-02-21 20:41:03,8.0,1
1030,2025-02-21 20:47:20,7.25,7
1031,2025-02-21 20:47:48,16.25,2
1032,2025-02-21 20:40:49,7.5,11
1033,2025-02-21 20:01:16,8.0,7
1034,2025-02-21 20:46:46,8.5,11
1035,2025-02-21 20:19:44,6.25,6
1036,2025-02-21 20:39:27,7.0,2
1037,2025-02-21 20:36:00,7.25,11
1038,2025-02-21 20:33:18,6.75,7
1039,2025-02-21 20:10:52,6.5,1
1040,2025-02-21 21:13:37,7.0,7
1041,2025-02-21 21:25:40,7.25,10
1042,2025-02-21 21:56:08,13.0,4
1043,2025-02-21 21:24:44,7.5,11
1044,2025-02-22 08:41:45,6.5,12
1045,2025-02-22 08:19:11,7.25,7
1046,2025-02-22 08:09:24,6.5,8
1047,2025-02-22 08:53:21,9.0,9
1048,2025-02-22 08:49:28,15.0,5
1049,2025-02-22 08:38:29,7.75,8
1050,2025-02-22 08:47:53,17.75,6
1051,2025-02-22 08:50:14,15.5,1
1052,2025-02-22 08:41:43,7.25,6
1053,2025-02-22 08:51:40,14.0,11
1054,2025-02-22 08:24:53,8.0,12
1055,2025-02-22 09:14:48,7.25,2
1056,2025-02-22 09:28:56,7.75,7
1057,2025-02-22 09:07:47,14.5,5
1058,2025-02-22 09:05:06,6.5,11
1059,2025-02-22 09:48:20,7.5,1
1060,2025-02-22 09:55:22,7.0,6
1061,2025-02-22 09:28:53,12.75,5
1062,2025-02-22 09:22:16,6.75,1
1063,2025-02-22 09:24:33,6.25,12
1064,2025-02-22 09:04:13,15.5,9
1065,2025-02-22 09:34:46,9.25,5
1066,2025-02-22 10:17:02,7.0,10
1067,2025-02-22 10:22:43,6.5,5
1068,2025-02-22 10:19:43,13.25,1
1069,2025-02-22 10:20:36,20.75,4
1070,2025-02-22 10:11:11,15.25,6
1071,2025-02-22 10:55:53,7.0,1
1072,2025-02-22 10:57:52,6.75,2
1073,2025-02-22 10:26:42,12.5,5
1074,2025-02-22 10:08:23,8.0,5
1075,2025-02-22 10:50:37,7.75,8
1076,2025-02-22 10:51:13,13.5,9
1077,2025-02-22 11:18:53,20.5,1
1078,2025-02-22 11:31:41,7.5,2
1079,2025-02-22 11:55:07,21.0,7
1080,2025-02-22 11:54:24,6.5,12
1081,2025-02-22 11:00:05,8.5,5
1082,2025-02-22 11:14:37,21.25,1
1083,2025-02-22 11:21:05,8.0,8
1084,2025-02-22 11:36:42,15.0,2
1085,2025-02-22 11:09:14,15.0,12
1086,2025-02-22 11:33:27,8.25,1
1087,2025-02-22 11:33:48,6.75,4
1088,2025-02-22 11:15:30,6.75,8
1089,2025-02-22 11:45:45,14.25,9
1090,2025-02-22 11:32:48,21.25,9
1091,2025-02-22 11:25:15,6.75,4
1092,2025-02-22 11:07:26,15.25,9
1093,2025-02-22 11:18:55,21.5,2
1094,2025-02-22 11:37:53,6.75,10
1095,2025-02-22 11:57:57,7.0,12
1096,2025-02-22 11:45:25,8.75,7
1097,2025-02-22 11:04:07,8.0,6
1098,2025-02-22 11:01:49,7.75,5
1099,2025-02-22 11:44:41,8.0,10
1100,2025-02-22 11:46:55,8.0,2
1101,2025-02-22 11:24:54,7.75,8
1102,2025-02-22 11:21:55,8.0,11
1103,2025-02-22 11:12:42,24.75,11
1104,2025-02-22 11:08:46,7.0,1
1105,2025-02-22 11:43:14,8.75,6
1106,2025-02-22 11:31:47,15.0,11
1107,2025-02-22 11:12:17,7.5,1
1108,2025-02-22 11:25:29,7.75,9
1109,2025-02-22 11:20:53,7.75,12
1110,2025-02-22 11:22:54,15.25,4
1111,2025-02-22 11:02:17,8.75,11
1112,2025-02-22 12:40:32,13.0,8
1113,2025-02-22 12:43:33,6.75,4
1114,2025-02-22 12:02:31,7.5,6
1115,2025-02-22 12:47:41,7.25,2
1116,2025-02-22 12:07:15,15.25,10
1117,2025-02-22 12:20:17,17.25,12
1118,2025-02-22 12:22:52,15.0,4
1119,2025-02-22 12:12:20,15.75,11
1120,2025-02-22 12:30:31,8.0,8
1121,2025-02-22 12:39:20,14.0,9
1122,2025-02-22 12:31:46,7.25,8
1123,2025-02-22 12:25:34,7.5,1
1124,2025-02-22 12:53:39,6.5,11
1125,2025-02-22 12:11:11,6.5,7
1126,2025-02-22 12:06:36,9.0,10
1127,2025-02-22 12:43:04,6.75,7
1128,2025-02-22 12:42:54,5.75,7
1129,2025-02-22 12:41:23,6.75,2
1130,2025-02-22 12:37:02,7.0,6
1131,2025-02-22 12:01:22,7.75,3
1132,2025-02-22 12:18:00,17.25,9
1133,2025-02-22 12:02:06,15.0,9
1134,2025-02-22 12:18:59,16.0,6
1135,2025-02-22 12:33:31,13.0,5
1136,2025-02-22 12:07:54,7.0,7
1137,2025-02-22 12:41:35,7.5,7
1138,2025-02-22 12:46:21,16.5,9
1139,2025-02-22 12:33:24,7.0,3
1140,2025-02-22 12:33:36,21.5,5
1141,2025-02-22 12:31:17,8.25,6
1142,2025-02-22 12:08:37,8.25,3
1143,2025-02-22 12:55:35,6.75,7
1144,2025-02-22 12:33:16,7.5,1
1145,2025-02-22 12:33:30,7.75,1
1146,2025-02-22 12:00:02,7.25,10
1147,2025-02-22 13:13:02,14.5,5
1148,2025-02-22 13:33:06,24.0,6
1149,2025-02-22 13:27:58,6.25,10
1150,2025-02-22 13:04:16,12.75,4
1151,2025-02-22 13:50:01,8.0,12
1152,2025-02-22 13:26:05,6.5,8
1153,2025-02-22 13:11:01,7.0,2
1154,2025-02-22 13:03:01,7.25,6
1155,2025-02-22 13:13:49,7.5,5
1156,2025-02-22 13:56:23,6.5,9
1157,2025-02-22 13:32:58,14.5,12
1158,2025-02-22 13:48:24,8.0,5
1159,2025-02-22 13:39:58,20.25,1
1160,2025-02-22 13:42:49,9.25,9
1161,2025-02-22 13:08:06,7.0,1
1162,2025-02-22 13:19:46,15.0,11
1163,2025-02-22 13:12:13,14.75,6
1164,2025-02-22 13:03:00,6.5,3
1165,2025-02-22 13:23:18,8.75,5
1166,2025-02-22 13:31:06,7.5,6
1167,2025-02-22 13:36:28,14.75,6
1168,2025-02-22 13:53:37,7.0,6
1169,2025-02-22 13:31:04,8.25,11
1170,2025-02-22 13:49:03,9.25,4
1171,2025-02-22 13:44:41,7.25,8
1172,2025-02-22 13:38:23,23.25,11
1173,2025-02-22 13:33:18,7.5,10
1174,2025-02-22 13:33:17,7.25,1
1175,2025-02-22 13:52:13,7.25,11
1176,2025-02-22 13:53:01,6.25,2
1177,2025-02-22 13:58:50,7.25,6
1178,2025-02-22 13:42:33,9.0,11
1179,2025-02-22 13:37:24,8.5,1
1180,2025-02-22 13:00:31,8.75,6
1181,2025-02-22 13:01:39,8.25,8
1182,2025-02-22 14:43:11,6.5,3
1183,2025-02-22 14:19:32,14.75,1
1184,2025-02-22 14:10:51,7.5,10
1185,2025-02-22 14:04:39,7.25,1
1186,2025-02-22 14:20:19,13.5,5
1187,2025-02-22 14:18:55,6.75,3
1188,2025-02-22 14:36:27,14.0,6
1189,2025-02-22 14:22:27,7.75,6
1190,2025-02-22 14:17:01,7.25,5
1191,2025-02-22 14:28:27,6.25,3
1192,2025-02-22 14:35:08,8.5,1
1193,2025-02-22 14:58:38,6.5,1
1194,2025-02-22 14:54:11,7.5,7
1195,2025-02-22 14:18:05,7.5,11
1196,2025-02-22 14:22:26,14.5,10
1197,2025-02-22 14:42:05,22.0,2
1198,2025-02-22 14:03:58,6.5,11
1199,2025-02-22 14:49:01,6.5,1
1200,2025-02-22 14:17:03,23.25,7
1201,2025-02-22 14:18:07,6.5,11
1202,2025-02-22 14:06:36,13.5,9
1203,2025-02-22 15:34:47,8.5,9
1204,2025-02-22 15:42:24,7.5,9
1205,2025-02-22 15:16:15,6.25,6
1206,2025-02-22 15:25:21,21.0,5
1207,2025-02-22 15:59:32,16.5,4
1208,2025-02-22 15:52:24,7.0,9
1209,2025-02-22 15:03:17,14.75,1
1210,2025-02-22 15:22:20,9.75,8
1211,2025-02-22 15:58:05,7.0,8
1212,2025-02-22 15:35:09,7.75,2
1213,2025-02-22 15:43:20,16.5,11
1214,2025-02-22 15:40:13,7.75,1
1215,2025-02-22 15:12:26,7.75,7
1216,2025-02-22 15:20:07,7.25,6
1217,2025-02-22 15:52:53,15.75,9
1218,2025-02-22 15:09:07,7.25,4
1219,2025-02-22 15:57:54,7.25,10
1220,2025-02-22 15:45:25,6.25,8
1221,2025-02-22 15:38:07,7.5,6
1222,2025-02-22 15:23:49,15.5,7
1223,2025-02-22 15:44:34,7.0,6
1224,2025-02-22 16:50:03,18.5,11
1225,2025-02-22 16:26:25,8.25,11
1226,2025-02-22 16:41:41,10.0,9
1227,2025-02-22 16:27:07,6.5,12
1228,2025-02-22 16:28:21,6.5,8
1229,2025-02-22 16:13:51,6.75,9
1230,2025-02-22 16:25:39,7.0,9
1231,2025-02-22 16:35:45,7.0,1
1232,2025-02-22 16:34:04,18.0,10
1233,2025-02-22 16:08:07,7.75,12
1234,2025-02-22 16:04:01,6.5,7
1235,2025-02-22 16:17:31,7.5,6
1236,2025-02-22 16:34:00,15.75,10
1237,2025-02-22 16:39:46,7.0,7
1238,2025-02-22 16:19:16,8.5,10
1239,2025-02-22 16:18:31,7.25,12
1240,2025-02-22 16:47:14,24.5,8
1241,2025-02-22 16:26:41,9.25,4
1242,2025-02-22 16:34:36,7.25,7
1243,2025-02-22 16:29:06,6.25,2
1244,2025-02-22 16:28:00,15.0,7
1245,2025-02-22 17:22:17,8.5,2
1246,2025-02-22 17:31:16,8.0,5
1247,2025-02-22 17:52:33,8.0,8
1248,2025-02-22 17:16:43,6.5,11
1249,2025-02-22 17:13:47,16.0,3
1250,2025-02-22 17:45:45,13.5,12
1251,2025-02-22 17:20:05,6.75,9
1252,2025-02-22 17:47:17,6.25,1
1253,2025-02-22 17:41:00,7.5,4
1254,2025-02-22 17:12:42,6.5,7
1255,2025-02-22 17:53:57,6.25,1
1256,2025-02-22 17:55:05,6.25,8
1257,2025-02-22 17:55:40,8.5,8
1258,2025-02-22 17:22:21,8.75,6
1259,2025-02-22 17:14:01,7.25,12
1260,2025-02-22 17:07:15,8.0,8
1261,2025-02-22 17:45:16,6.75,3
1262,2025-02-22 17:10:02,6.75,6
1263,2025-02-22 17:00:44,6.5,1
1264,2025-02-22 17:37:50,15.5,5
1265,2025-02-22 17:30:42,6.5,4
1266,2025-02-22 17:20:25,14.75,6
1267,2025-02-22 17:42:14,6.5,8
1268,2025-02-22 17:03:05,15.25,12
1269,2025-02-22 17:25:28,15.5,9
1270,2025-02-22 17:07:08,8.25,7
1271,2025-02-22 17:46:13,7.25,3
1272,2025-02-22 17:07:05,9.25,3
1273,2025-02-22 17:03:38,6.75,6
1274,2025-02-22 18:35:29,18.25,6
1275,2025-02-22 18:39:56,8.25,12
1276,2025-02-22 18:34:44,8.25,11
1277,2025-02-22 18:12:34,13.5,11
1278,2025-02-22 18:52:14,6.5,7
1279,2025-02-22 18:46:13,16.0,8
1280,2025-02-22 18:40:09,15.25,6
1281,2025-02-22 18:33:25,12.25,7
1282,2025-02-22 18:52:43,6.25,11
1283,2025-02-22 18:50:22,6.75,11
1284,2025-02-22 18:30:03,22.75,11
1285,2025-02-22 18:01:24,7.5,10
1286,2025-02-22 18:25:32,14.0,8
1287,2025-02-22 18:23:38,8.5,5
1288,2025-02-22 18:18:55,6.25,8
1289,2025-02-22 18:19:24,8.0,2
1290,2025-02-22 18:22:58,7.0,9
1291,2025-02-22 18:51:11,8.75,3
1292,2025-02-22 18:35:47,15.0,9
1293,2025-02-22 18:47:05,13.0,12
1294,2025-02-22 18:35:03,6.5,12
1295,2025-02-22 18:59:22,13.5,4
1296,2025-02-22 18:15:48,9.0,8
1297,2025-02-22 18:23:56,7.0,11
1298,2025-02-22 18:40:55,6.5,3
1299,2025-02-22 18:55:01,6.5,4
1300,2025-02-22 18:07:14,8.5,9
1301,2025-02-22 18:08:16,17.25,5
1302,2025-02-22 18:33:07,6.5,12
1303,2025-02-22 19:24:36,6.5,7
1304,2025-02-22 19:49:28,8.25,3
1305,2025-02-22 19:50:32,7.25,6
1306,2025-02-22 19:52:39,7.5,4
1307,2025-02-22 19:02:09,7.25,9
1308,2025-02-22 19:51:04,6.5,3
1309,2025-02-22 19:55:13,7.0,11
1310,2025-02-22 19:30:39,7.5,10
1311,2025-02-22 19:32:45,6.25,12
1312,2025-02-22 19:43:31,14.5,9
1313,2025-02-22 19:27:52,14.0,2
1314,2025-02-22 19:40:56,6.75,8
